session,group,type,channel,trial,latHi,latLo,latDiff,included
260514_OBE_NWU_BW_1,Control,OBE,macBP2,10,468,528,60,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,11,962,852,-110,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,12,2090,2090,0,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,13,2578,2716,138,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,14,1478,1430,-48,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,15,864,1520,656,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,16,1368,1362,-6,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,17,1490,1582,92,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,18,1062,1150,88,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,19,1438,1126,-312,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,20,852,900,48,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,21,1642,1642,0,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,22,2240,2020,-220,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,23,552,612,60,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,24,1314,1384,70,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,25,1008,1262,254,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,26,3000,2714,-286,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,27,1174,1142,-32,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,28,804,964,160,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,29,954,966,12,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,30,718,706,-12,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,31,664,792,128,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,32,1458,1522,64,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,33,616,586,-30,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,34,442,442,0,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,35,2208,2158,-50,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,36,272,456,184,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,37,1948,1948,0,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,38,1214,1262,48,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,39,756,786,30,1
260514_OBE_NWU_BW_1,Control,OBE,macBP2,40,822,888,66,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,1,1522,1494,-28,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,2,1834,1832,-2,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,3,654,662,8,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,4,1794,1760,-34,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,5,1400,1368,-32,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,6,2584,2574,-10,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,7,2176,2116,-60,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,8,574,646,72,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,9,2332,2320,-12,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,10,1302,1292,-10,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,11,1090,1012,-78,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,12,786,818,32,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,13,1736,1846,110,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,14,906,928,22,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,15,2080,2088,8,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,16,1322,1620,298,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,17,1958,2002,43.9999999999998,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,18,2810,2800,-10,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,19,1178,1204,26,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,20,2248,2242,-6,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,21,2022,1896,-126,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,22,2620,2674,54,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,23,1700,1660,-40,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,24,2308,2352,44,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,25,1712,1690,-22,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,26,704,796,92,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,27,824,640,-184,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,28,1086,1044,-42,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,29,856,880,24,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,30,1280,1294,14,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,31,580,590,10,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,32,1730,1740,10,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,33,202,84,-118,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,34,2786,2838,52,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,35,1506,1472,-34,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,36,2482,2496,14,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,37,1154,1120,-34,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,38,1010,1046,36,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,39,2010,2042,32,1
230611_OBE_NMH_AZ,Control,OBE,macBP3,40,1816,1634,-182,1
241017_OBE_NMH_AS,Control,OBE,macBP2,1,2420,2346,-74,1
241017_OBE_NMH_AS,Control,OBE,macBP2,2,1078,1130,52,1
241017_OBE_NMH_AS,Control,OBE,macBP2,3,2368,2382,14,1
241017_OBE_NMH_AS,Control,OBE,macBP2,4,646,582,-64,1
241017_OBE_NMH_AS,Control,OBE,macBP2,5,2064,2292,228,1
241017_OBE_NMH_AS,Control,OBE,macBP2,6,1218,1382,164,1
241017_OBE_NMH_AS,Control,OBE,macBP2,7,2228,2258,30,1
241017_OBE_NMH_AS,Control,OBE,macBP2,8,546,564,18,1
241017_OBE_NMH_AS,Control,OBE,macBP2,9,2350,2478,128,1
241017_OBE_NMH_AS,Control,OBE,macBP2,10,476,590,114,1
241017_OBE_NMH_AS,Control,OBE,macBP2,11,880,908,28,1
241017_OBE_NMH_AS,Control,OBE,macBP2,12,176,366,190,1
241017_OBE_NMH_AS,Control,OBE,macBP2,13,2688,2794,106,1
241017_OBE_NMH_AS,Control,OBE,macBP2,14,1970,1978,8,1
241017_OBE_NMH_AS,Control,OBE,macBP2,15,572,530,-42,1
241017_OBE_NMH_AS,Control,OBE,macBP2,16,1990,2228,238,1
241017_OBE_NMH_AS,Control,OBE,macBP2,17,2452,2386,-66,1
241017_OBE_NMH_AS,Control,OBE,macBP2,18,2250,2270,20,1
241017_OBE_NMH_AS,Control,OBE,macBP2,19,1104,1234,130,1
241017_OBE_NMH_AS,Control,OBE,macBP2,20,2166,2086,-80,1
241017_OBE_NMH_AS,Control,OBE,macBP2,21,490,618,128,1
241017_OBE_NMH_AS,Control,OBE,macBP2,22,2846,2632,-214,1
241017_OBE_NMH_AS,Control,OBE,macBP2,23,2352,2464,112,1
241017_OBE_NMH_AS,Control,OBE,macBP2,24,912,796,-116,1
241017_OBE_NMH_AS,Control,OBE,macBP2,25,2868,2968,100,1
241017_OBE_NMH_AS,Control,OBE,macBP2,26,1212,1040,-172,1
241017_OBE_NMH_AS,Control,OBE,macBP2,27,758,826,68,1
241017_OBE_NMH_AS,Control,OBE,macBP2,28,2140,2300,160,1
241017_OBE_NMH_AS,Control,OBE,macBP2,29,1746,1842,96,1
241017_OBE_NMH_AS,Control,OBE,macBP2,30,1292,1140,-152,1
241017_OBE_NMH_AS,Control,OBE,macBP2,31,376,570,194,1
241017_OBE_NMH_AS,Control,OBE,macBP2,32,222,58,-164,1
241017_OBE_NMH_AS,Control,OBE,macBP2,33,1376,1448,72,1
241017_OBE_NMH_AS,Control,OBE,macBP2,34,1066,1144,78,1
241017_OBE_NMH_AS,Control,OBE,macBP2,35,2096,2272,176,1
241017_OBE_NMH_AS,Control,OBE,macBP2,36,1362,1182,-180,1
241017_OBE_NMH_AS,Control,OBE,macBP2,37,2192,2144,-48,1
241017_OBE_NMH_AS,Control,OBE,macBP2,38,234,240,6,1
241017_OBE_NMH_AS,Control,OBE,macBP2,39,2014,2024,10.0000000000002,1
241017_OBE_NMH_AS,Control,OBE,macBP2,40,1920,2084,164,1
240923_OBE_NMH_HRM,Control,OBE,macBP2,1,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,2,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,3,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,4,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,5,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,6,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,7,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,8,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,9,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,10,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,11,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,12,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,13,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,14,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,15,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,16,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,17,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,18,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,19,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,20,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,21,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,22,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,23,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,24,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,25,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,26,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,27,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,28,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,29,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,30,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,31,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,32,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,33,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,34,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,35,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,36,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,37,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,38,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,39,NaN,NaN,NaN,0
240923_OBE_NMH_HRM,Control,OBE,macBP2,40,NaN,NaN,NaN,0
250310_OBE_NMH_FS,Control,OBE,macBP1,1,3000,3000,0,1
250310_OBE_NMH_FS,Control,OBE,macBP1,2,880,916,36,1
250310_OBE_NMH_FS,Control,OBE,macBP1,3,2664,2710,46,1
250310_OBE_NMH_FS,Control,OBE,macBP1,4,1568,1538,-30,1
250310_OBE_NMH_FS,Control,OBE,macBP1,5,2114,2126,12,1
250310_OBE_NMH_FS,Control,OBE,macBP1,6,1822,2078,256,1
250310_OBE_NMH_FS,Control,OBE,macBP1,7,2230,2306,76,1
250310_OBE_NMH_FS,Control,OBE,macBP1,8,20,2,-18,1
250310_OBE_NMH_FS,Control,OBE,macBP1,9,2238,2218,-20,1
250310_OBE_NMH_FS,Control,OBE,macBP1,10,494,522,28,1
250310_OBE_NMH_FS,Control,OBE,macBP1,11,136,2,-134,1
250310_OBE_NMH_FS,Control,OBE,macBP1,12,1932,1836,-96,1
250310_OBE_NMH_FS,Control,OBE,macBP1,13,3000,2966,-34,1
250310_OBE_NMH_FS,Control,OBE,macBP1,14,2604,2642,38,1
250310_OBE_NMH_FS,Control,OBE,macBP1,15,1990,1980,-10,1
250310_OBE_NMH_FS,Control,OBE,macBP1,16,1486,1528,42,1
250310_OBE_NMH_FS,Control,OBE,macBP1,17,2024,1890,-134,1
250310_OBE_NMH_FS,Control,OBE,macBP1,18,1666,1610,-56,1
250310_OBE_NMH_FS,Control,OBE,macBP1,19,1836,1808,-28,1
250310_OBE_NMH_FS,Control,OBE,macBP1,20,3000,2952,-48,1
250310_OBE_NMH_FS,Control,OBE,macBP1,21,2342,2274,-68,1
250310_OBE_NMH_FS,Control,OBE,macBP1,22,2838,2838,0,1
250310_OBE_NMH_FS,Control,OBE,macBP1,23,2286,2246,-40,1
250310_OBE_NMH_FS,Control,OBE,macBP1,24,2420,2374,-46,1
250310_OBE_NMH_FS,Control,OBE,macBP1,25,2078,2064,-14,1
250310_OBE_NMH_FS,Control,OBE,macBP1,26,2552,2640,88,1
250310_OBE_NMH_FS,Control,OBE,macBP1,27,2836,2774,-62,1
250310_OBE_NMH_FS,Control,OBE,macBP1,28,1494,1774,280,1
250310_OBE_NMH_FS,Control,OBE,macBP1,29,2546,2536,-10,1
250310_OBE_NMH_FS,Control,OBE,macBP1,30,1952,1818,-134,1
250310_OBE_NMH_FS,Control,OBE,macBP1,31,2484,2460,-24,1
250310_OBE_NMH_FS,Control,OBE,macBP1,32,3000,3000,0,1
250310_OBE_NMH_FS,Control,OBE,macBP1,33,2976,3000,24,1
250310_OBE_NMH_FS,Control,OBE,macBP1,34,2372,2358,-14,1
250310_OBE_NMH_FS,Control,OBE,macBP1,35,1972,1920,-52,1
250310_OBE_NMH_FS,Control,OBE,macBP1,36,1432,1390,-42,1
250310_OBE_NMH_FS,Control,OBE,macBP1,37,1776,1848,72,1
250310_OBE_NMH_FS,Control,OBE,macBP1,38,3000,2792,-208,1
250310_OBE_NMH_FS,Control,OBE,macBP1,39,2502,2502,0,1
250310_OBE_NMH_FS,Control,OBE,macBP1,40,2564,2578,14,1
250313_OBE_NMH_CS,Control,OBE,macBP4,1,2418,2412,-6,1
250313_OBE_NMH_CS,Control,OBE,macBP4,2,1574,1694,120,1
250313_OBE_NMH_CS,Control,OBE,macBP4,3,442,380,-62,1
250313_OBE_NMH_CS,Control,OBE,macBP4,4,1188,1188,0,1
250313_OBE_NMH_CS,Control,OBE,macBP4,5,1232,1106,-126,1
250313_OBE_NMH_CS,Control,OBE,macBP4,6,2746,2724,-22,1
250313_OBE_NMH_CS,Control,OBE,macBP4,7,1216,1314,98,1
250313_OBE_NMH_CS,Control,OBE,macBP4,8,1916,1890,-26,1
250313_OBE_NMH_CS,Control,OBE,macBP4,9,1096,1142,46,1
250313_OBE_NMH_CS,Control,OBE,macBP4,10,1236,1450,214,1
250313_OBE_NMH_CS,Control,OBE,macBP4,11,1286,1256,-30,1
250313_OBE_NMH_CS,Control,OBE,macBP4,12,790,774,-16,1
250313_OBE_NMH_CS,Control,OBE,macBP4,13,1632,1566,-66,1
250313_OBE_NMH_CS,Control,OBE,macBP4,14,584,550,-34,1
250313_OBE_NMH_CS,Control,OBE,macBP4,15,1170,1178,8,1
250313_OBE_NMH_CS,Control,OBE,macBP4,16,2096,2096,0,1
250313_OBE_NMH_CS,Control,OBE,macBP4,17,1386,1386,0,1
250313_OBE_NMH_CS,Control,OBE,macBP4,18,566,662,96,1
250313_OBE_NMH_CS,Control,OBE,macBP4,19,918,898,-20,1
250313_OBE_NMH_CS,Control,OBE,macBP4,20,994,1012,18,1
250313_OBE_NMH_CS,Control,OBE,macBP4,21,1668,1722,54,1
250313_OBE_NMH_CS,Control,OBE,macBP4,22,828,898,70,1
250313_OBE_NMH_CS,Control,OBE,macBP4,23,558,544,-14,1
250313_OBE_NMH_CS,Control,OBE,macBP4,24,714,906,192,1
250313_OBE_NMH_CS,Control,OBE,macBP4,25,1640,1654,14,1
250313_OBE_NMH_CS,Control,OBE,macBP4,26,582,564,-18,1
250313_OBE_NMH_CS,Control,OBE,macBP4,27,2114,2000,-114,1
250313_OBE_NMH_CS,Control,OBE,macBP4,28,2612,2616,4,1
250313_OBE_NMH_CS,Control,OBE,macBP4,29,514,572,58,1
250313_OBE_NMH_CS,Control,OBE,macBP4,30,534,550,16,1
250313_OBE_NMH_CS,Control,OBE,macBP4,31,458,510,52,1
250313_OBE_NMH_CS,Control,OBE,macBP4,32,2512,2490,-22,1
250313_OBE_NMH_CS,Control,OBE,macBP4,33,1978,1924,-54,1
250313_OBE_NMH_CS,Control,OBE,macBP4,34,1146,1216,70,1
250313_OBE_NMH_CS,Control,OBE,macBP4,35,2452,2694,242,1
250313_OBE_NMH_CS,Control,OBE,macBP4,36,1158,1206,48,1
250313_OBE_NMH_CS,Control,OBE,macBP4,37,2602,2808,206,1
250313_OBE_NMH_CS,Control,OBE,macBP4,38,1126,1178,52,1
250313_OBE_NMH_CS,Control,OBE,macBP4,39,522,522,0,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,1,474,568,94,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,2,368,306,-62,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,3,1328,1332,4,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,4,2878,2904,26,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,5,1932,1820,-112,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,6,2208,2126,-82,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,7,312,288,-24,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,8,2012,1994,-18,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,9,2064,2114,50,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,10,1828,1768,-60,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,11,1794,1636,-158,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,12,158,122,-36,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,13,264,262,-2,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,14,248,270,22,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,15,450,538,88,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,16,1466,1456,-10,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,17,160,230,70,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,18,384,360,-24,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,19,294,322,28,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,20,960,874,-86,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,21,1714,1818,104,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,22,244,336,92,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,23,1652,1754,102,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,24,440,422,-18,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,25,350,408,58,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,26,154,76,-78,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,27,162,118,-44,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,28,306,380,74,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,29,324,358,34,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,30,2414,2294,-120,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,31,358,274,-84,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,32,340,346,6,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,33,1954,2034,79.9999999999998,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,34,276,340,64,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,35,762,682,-80,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,36,1002,986,-16,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,37,888,980,92,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,38,1342,1374,32,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,39,1510,1598,88,1
250623_Dupi_NMH_KS_1,DupiS1,Dupi,macBP2,40,280,258,-22,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,1,2710,2710,0,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,2,742,808,66,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,3,288,224,-64,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,4,340,382,42,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,5,1340,1292,-48,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,6,372,258,-114,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,7,382,436,54,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,8,202,308,106,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,9,1166,1310,144,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,10,1034,1024,-10,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,11,2562,2574,12,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,12,2368,2406,38,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,13,1496,1468,-28,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,14,1846,1810,-36,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,15,428,326,-102,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,16,3000,2936,-64,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,17,900,906,6,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,18,688,738,50,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,19,446,468,22,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,20,2462,2554,92,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,21,212,108,-104,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,22,2228,2286,58,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,23,1150,1182,32,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,24,2544,2596,52,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,25,644,712,68,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,26,2514,2796,282,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,27,2364,2392,28,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,28,2746,2756,10,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,29,792,876,84,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,30,1146,1332,186,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,31,2498,2626,128,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,32,2704,2770,66,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,33,1026,1232,206,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,34,1370,1274,-96,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,35,1442,1490,48,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,36,2486,2442,-44,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,37,1528,1674,146,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,38,182,266,84,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,39,168,276,108,1
250623_Dupi_NMH_KS_2,DupiS2,Dupi,macBP3,40,1206,1194,-12,1
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,1,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,2,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,3,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,4,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,5,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,6,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,7,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,8,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,9,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,10,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,11,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,12,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,13,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,14,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,15,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,16,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,17,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,18,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,19,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,20,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,21,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,22,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,23,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,24,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,25,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,26,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,27,NaN,NaN,NaN,0
250818_Dupi_NMH_JH_1,DupiS1,Dupi,macBP2,28,NaN,NaN,NaN,0
